distance_km,num_stops,weight_kg,month,origin_congestion,destination_congestion,weather_severity_encoded,carrier_delay_rate,route_avg_delay_days,cargo_type_encoded,origin_port_encoded,destination_port_encoded,carrier_encoded,delayed
5913.679766499485,2,4575.357416556419,8,0.7528254699056728,0.7892093058948786,1,0.1055059359625933,9.38670220402894,2,3,4,3,1
7932.463860334268,0,22399.351332219852,4,0.274496443453197,0.12829349247080513,0,0.39644215403592337,0.9798860614154536,4,9,5,1,0
4404.350911230652,1,5676.367443803637,8,0.8706420374149645,0.726365861199243,0,0.3014683278584593,0.22455681055802312,2,6,2,0,1
20031.68706867301,2,7141.882101544219,4,0.10918017888414855,0.527924945782026,0,0.07156862018318395,1.4270017459218653,4,8,2,4,0
13042.92358747159,4,23810.16884817265,11,0.20759916804317957,0.3858359247580685,1,0.5471488556291288,7.599026052722544,1,9,7,4,0
9118.305460418258,2,2889.7052328818827,8,0.9704649211428775,0.6129863862533677,1,0.5786010644869134,1.0782655905673566,1,9,2,0,1
10433.124778348852,1,13180.467300848142,9,0.13474486365365768,0.772356086074543,1,0.5490669943410993,3.7224955562057147,3,7,9,0,0
20866.59180165403,2,789.5952712170869,5,0.8881113077238109,0.941139618450621,0,0.1558567390958881,0.6312361594362548,5,4,3,3,1
3797.0551669957244,1,10469.541239605325,5,0.7039350754040954,0.2646968828377999,1,0.2331400457003106,4.325571690540732,2,8,6,2,0
13103.941388361141,0,20999.543938061557,2,0.07308709064170671,0.9471301602116983,0,0.5756531191533428,6.038590686315528,4,4,8,3,1
11376.60659601602,3,2794.0880635451267,9,0.4837068288999439,0.960948045987792,0,0.1085331692478976,6.285096001749141,5,2,2,2,0
13646.266061844928,4,26661.205340684926,11,0.5189793531448064,0.8136305144796802,2,0.37081760893676796,5.189153459444275,3,5,5,3,1
889.368952148071,3,27294.02138392741,4,0.9321396314158376,0.8814371749423491,0,0.3170373670873161,9.38107910963896,1,2,2,1,1
19250.664042299257,3,3239.2122162415394,3,0.42110459307716874,0.6924275137171717,0,0.13354424672173726,5.311365305165245,1,1,2,2,0
20540.54307339767,3,29722.899847635723,2,0.4467636154642759,0.03909721993128468,1,0.5376176210287062,8.592380229515179,2,6,5,3,0
12650.363447167992,1,8996.133646525119,3,0.11248375478637829,0.5750785447053921,0,0.12378493636227592,9.930257448812657,5,2,0,0,0
15477.992713353184,1,2614.639966835021,4,0.6391725634376625,0.747204562960772,0,0.3759888284507589,2.297453981642257,1,4,0,3,1
20333.736695311858,4,251.5067234681419,9,0.21089697588909662,0.941703134706335,2,0.22499948528867242,2.6553541654944746,3,8,3,1,1
15705.63063773807,1,12314.83458333949,6,0.07753325822370682,0.5704518470188736,0,0.2798896270973205,5.218695334368043,3,3,2,0,0
3779.589422656619,1,18931.31857261292,10,0.996919000070794,0.7942006782573834,0,0.16624778782597743,1.8237838259202332,3,8,6,2,1
12890.199743586483,1,10032.159572109067,5,0.2696296279628052,0.705038717544494,1,0.393567985969347,5.641250684577263,0,5,6,0,1
13544.373497231401,1,25117.84922769122,9,0.14105316512880395,0.28080288854758184,0,0.5937726167091124,6.843899068462943,2,2,3,3,0
9618.8094330013,0,21526.527639394997,8,0.6994903745971763,0.15472807515135856,0,0.5084487037208333,0.6039754901358818,1,0,6,1,0
16333.55106593154,4,10569.829805844178,6,0.8216821559219019,0.7509053286779004,0,0.4257632211171295,6.813949027455816,0,7,3,3,0
20588.89081753382,1,22055.85903159728,3,0.0640774931263467,0.2337683611795074,0,0.466009704351561,1.5946685943127459,3,9,7,3,0
20399.723027495693,4,28220.58333538057,7,0.10539330746978703,0.24469155463014092,1,0.5116076730399918,2.9931860752264594,2,3,3,4,0
10193.046485188841,2,2883.570356436211,10,0.09017382358204584,0.6439462387006476,1,0.3099009022839667,7.388098214959698,0,5,1,1,0
2934.617985576238,0,9252.508408712745,6,0.04695930332251119,0.7890684640295285,0,0.36187431317688734,1.6358999598185087,1,1,9,0,0
21674.085777690194,1,13953.44557958913,12,0.6594564786342838,0.5823320928612362,0,0.5425155154254058,5.316830481135179,1,3,3,4,1
18536.308858587585,0,14989.904819867581,11,0.5883131897393641,0.8849831538790712,0,0.4327710337552518,5.891753062147126,4,7,9,0,0
3180.247645870237,0,16311.649782093602,8,0.662806656559933,0.21144326925067447,0,0.12481276296331735,1.6435787316337391,2,1,2,0,0
20298.100476273507,2,9088.74450550559,12,0.505667163274181,0.25241442954073956,1,0.47874466829051926,2.7478144566677534,4,5,4,2,1
19202.771784335757,4,20051.06341487224,6,0.8175076854055816,0.6369555041574445,0,0.06248847428777696,6.064639217343286,3,1,3,2,1
11655.01822821055,0,19388.026655541908,11,0.5466683024985755,0.829368184618297,1,0.5161398463106274,4.611985075811237,1,7,9,1,1
13212.42186851598,3,17376.863037521256,10,0.9187469347996249,0.5393518016782335,0,0.4835646272564071,6.599813341345503,3,2,5,1,1
9078.5581332078,2,3501.475479155211,4,0.4856485325039933,0.010381573302546188,1,0.5069102920282367,8.547168810269675,4,8,2,3,0
1677.3752346736737,3,14361.33994376874,10,0.7906586612115988,0.6769431292069411,0,0.06297590031648091,1.3503402394378627,1,5,2,1,0
7706.740695386869,2,10751.18393593233,12,0.4073603536836341,0.8135824330179348,1,0.5848468587672867,0.7063271399484861,5,2,3,1,1
17761.349144857246,3,14782.050248159865,7,0.43522389477644285,0.2765436278959741,1,0.38777261525323875,6.667265688371201,2,1,2,2,0
599.5884945989615,3,27663.806421899277,7,0.8489920452379168,0.05419822888226744,0,0.4900266162510367,7.706436470194115,5,7,2,4,0
7670.2321913596,0,14467.887160436409,11,0.10765983535766332,0.5179519781075482,1,0.3616075068540724,4.493069886164783,0,3,3,2,0
9060.626912205282,0,518.025676001404,8,0.5649177549832081,0.042155220350953426,1,0.236862123896125,3.9390946968783194,3,7,9,1,0
12054.005463165342,2,13221.218468715515,2,0.7263364677787856,0.41601674391524435,0,0.21288160205544204,5.967718571219902,3,6,7,3,0
20276.89575287435,4,24637.380583476526,11,0.7504206154170536,0.01781784447029544,0,0.08846367663367363,5.514539522664452,1,1,6,3,0
7946.438878868167,0,23423.82160422323,6,0.5914935271699754,0.2249667229079365,0,0.34838321879861783,4.9017069111844975,1,6,0,3,0
7959.493840768895,0,15450.363198492612,3,0.44806448415951383,0.3888224518869099,0,0.12897403536531218,8.187051282375124,4,3,3,2,0
16356.27683435959,1,7568.093484493527,8,0.26078244386675775,0.11170588974525786,0,0.3621345615352167,1.7350046003178543,3,5,5,3,0
10222.685729130853,0,14006.151021144899,4,0.9094262353541223,0.11415590398868325,0,0.3937039220720923,6.812089115503848,3,7,6,1,1
5329.003693209612,4,16954.69636060393,4,0.3697879475213254,0.8270617403256258,2,0.2931443838828825,7.4133973945817555,3,8,9,2,1
10227.449596852908,1,29996.156004396602,2,0.7989920885333458,0.04142386675739951,1,0.13597866217285431,9.013020104973855,0,3,8,1,0
3528.425938165697,3,19360.92489606438,6,0.03166561296263626,0.6889662486736458,0,0.2879890571847096,9.451002025813438,3,2,0,4,0
4292.320209883801,3,20858.521408872144,6,0.23216921468660912,0.8144820493493515,0,0.5332695858358276,5.078656283332058,4,1,0,1,1
11214.907113898815,1,14794.478892684754,1,0.3455847928841226,0.13072235413563893,1,0.3019262859907008,4.336400161772397,3,3,1,4,0
9506.89716434778,1,10699.237568397642,12,0.6715740633102042,0.19537073451347264,0,0.23850120197904962,5.039085640145723,4,1,3,4,0
20169.18687296415,1,24407.29421105146,8,0.319330807161891,0.6414933015950294,1,0.39637017705305705,7.325792627606937,1,2,1,0,0
8291.468831007613,2,14898.476497743162,3,0.04136380081930713,0.3156466127432189,0,0.39037424619556393,0.1717136877467973,4,0,6,0,0
12982.649530977935,4,29841.234885939302,1,0.17386751605401607,0.47642307123490024,1,0.09983907396043645,1.7414393545240436,3,6,9,1,0
14093.682190269903,4,13767.905170614518,10,0.25916535236932603,0.836002708279732,0,0.18006981262934657,9.076663211942027,2,5,7,4,1
781.5308166491732,3,2133.208481062564,1,0.17604747993581904,0.13798317138428984,1,0.32192258352179437,1.954346802907393,1,0,0,2,0
14766.053498359277,3,20509.086298993476,1,0.20372456014113338,0.619652521904706,0,0.2514820900353529,2.2848335763909344,5,8,9,2,0
4327.773287699656,3,1494.579382681751,5,0.7689569406733544,0.9423977222808001,0,0.22597630135818642,9.394643367591543,0,5,7,3,1
21163.011825593287,0,7589.997746852629,5,0.41203364395046016,0.057466629687170534,0,0.29514253850450534,2.9428032370576007,0,4,9,3,0
3696.2486466919286,3,10676.77375811911,1,0.4051792446679252,0.06000676498476121,0,0.20967275028347399,2.904427409168923,2,0,8,2,0
9414.41866013101,1,22210.559210077696,5,0.9666063366594861,0.5547423726176371,0,0.24110943728650353,9.237088448905958,2,9,8,0,1
2335.017863690843,3,14877.654199587623,7,0.44670183794420026,0.9600757960943292,0,0.4754963861500645,3.7508199402345554,1,4,1,4,1
21932.79641468787,1,956.5133461766727,5,0.9276581325323949,0.2204736423667888,0,0.33062704454453273,4.93942019403545,3,1,2,1,0
11297.192722121716,2,18543.810553150073,9,0.2990630982166803,0.3307919697162005,1,0.5300707419102815,5.604073437094627,1,6,8,2,1
13300.77787238094,0,12401.943499057204,4,0.4006262599041731,0.09864797454787366,0,0.5717081414146519,8.682824779995022,0,5,7,2,0
1942.1442638511908,0,27662.851848016504,9,0.3962833560674621,0.3622472304368498,2,0.5571425156176191,0.7757142769238035,1,3,3,0,1
16624.15011358232,4,15036.913103093038,12,0.5460788323146444,0.044332480020079945,0,0.18954110095566684,2.608562351955065,3,2,4,3,0
5012.9702515550935,2,21298.356863586236,8,0.5842472908539522,0.3890939977447432,0,0.31008726139926696,5.870080964688112,3,4,3,4,0
19808.167222975346,1,6644.167920653451,1,0.24812502904226885,0.5554877749420309,1,0.3442787006033217,4.346127754908223,5,2,4,1,1
4910.502270363154,2,22853.10957949643,4,0.7935842504171187,0.9750048266842612,0,0.5187049150872902,2.782807436221122,0,8,0,0,1
4599.785994268831,0,21656.563783461803,7,0.4965259546767925,0.81838797964195,1,0.3574613678127897,4.0964225935798435,5,5,1,3,0
1285.8178587340399,1,27132.043085385114,1,0.007043553518807477,0.8220654107753492,2,0.18899351981451334,9.662426353098505,4,9,1,1,1
10649.439319864983,2,1111.2670874040564,12,0.5913406333166802,0.22814432457219713,0,0.35114651260081897,0.21032565064954878,0,1,4,1,0
12644.084365146253,0,13480.270858761789,8,0.7980594415291364,0.0872347021688451,0,0.07435647183391773,1.4697450270930146,4,6,1,0,0
1912.735747709576,1,20406.74654191494,11,0.2504667378154578,0.6030747041042436,1,0.5087755537627789,0.18655167590362232,3,7,0,1,1
17173.843758942727,1,2945.400612398429,2,0.037871009361926,0.5211381950557674,1,0.3612996559591636,5.933966589257713,5,8,9,3,0
10245.709947082594,0,12377.061607752481,8,0.8071786556507227,0.5165038765776313,0,0.4084444652335058,0.12936875238072743,3,3,4,2,0
11774.390790542971,1,28270.18343167924,11,0.9762767159716271,0.10900798620070984,0,0.16051652147157974,4.540159759797414,5,0,1,3,0
9976.399059171905,0,13134.441277644733,4,0.07656361466490236,0.4938848942633258,2,0.35697396226414163,8.591962118691056,3,7,1,0,0
9116.405808819509,3,29563.60302607088,8,0.9380368073257211,0.15035574059956835,0,0.34185028968949455,0.972049896767534,2,9,0,1,0
12532.267123126685,3,1799.4879262866066,1,0.359274411976062,0.42211459371183824,0,0.39079702099107366,3.651740554930911,1,0,9,2,0
3837.665287510319,1,21563.11030661265,12,0.9414396085880875,0.06216263264481603,2,0.5160810281973217,3.7799792113761077,4,4,2,4,1
4411.454805648329,1,17472.38546382326,5,0.6488393240024468,0.856892599408569,1,0.47049615331628614,3.622542638904874,1,1,1,3,1
19028.39085179062,0,15066.13634625055,9,0.8902443124484133,0.013180086305917826,0,0.3507809249864923,7.274620450150864,1,7,6,4,0
20841.482435873102,1,29128.33730440178,7,0.7858330250514134,0.9393231394453297,0,0.5413716980362893,0.044095989617776166,0,4,7,0,1
8526.150300014688,4,3976.546974684746,3,0.027997742820626836,0.8628918227289389,1,0.24713009151538218,7.799650742627435,0,5,8,0,0
6321.010472586406,3,26890.36865525931,4,0.06544250232505389,0.752608072569303,0,0.32090295104053373,8.390413358916874,5,6,7,4,0
14345.990179638839,1,20768.08829298465,10,0.525744605118544,0.9825505822857247,0,0.4071887020083131,4.314635642046011,4,3,5,2,1
9287.784678609072,1,7843.982591659018,7,0.12961901984491264,0.05381999712758312,2,0.2924216793174463,8.871569957556424,5,4,7,1,0
1045.8066466974146,2,27059.907454405573,6,0.46103423915715147,0.6415971060523467,0,0.248780017544053,3.8103901337547663,0,8,0,4,0
3857.280843373093,1,12935.918044044296,4,0.9546302985644676,0.849302090471716,1,0.1118168384328273,6.947227819548313,0,5,8,2,1
15893.402920219047,4,24445.39710938482,3,0.29475728755448427,0.12661709653076936,1,0.3997447127670431,3.888248802458433,5,7,7,1,1
14666.864751068255,3,11726.21185971726,11,0.48891271381574086,0.5847749786665273,1,0.1559335009200781,0.3784342102077498,5,3,2,4,1
1082.563838824895,2,25542.831740253907,2,0.3842596300680694,0.3939219086946718,2,0.1260402369568208,0.8342637299490685,4,3,1,4,1
5272.401481558413,0,19135.210641506954,10,0.6298269642482485,0.43582711334709334,0,0.1501840908087787,4.420494157400949,1,7,8,0,0
5468.108126643535,0,4317.294344153442,12,0.19384493065155883,0.9125240853852262,1,0.4286642732979918,9.900960932220453,2,2,2,0,1
14945.69398737266,3,19524.928587738876,9,0.2599392901342833,0.5386514502747324,1,0.12609757837916147,1.7755685864363202,1,4,5,3,0
923.7765617188293,0,5821.208404785992,3,0.8587678513640101,0.09326204484632417,2,0.586929806496127,8.955819569674983,4,2,1,1,1
2738.3345126683375,4,12416.486574035463,7,0.8113362238603383,0.9372161738444289,1,0.4671977570189652,9.193941871802643,1,0,4,1,1
17698.195835523573,1,5191.837969135809,1,0.7891896888706404,0.1852111705628955,1,0.2660040893342561,4.096488185018334,0,2,5,1,1
4338.710234168173,3,758.2818584468457,8,0.770919609317896,0.8926368164720639,0,0.37630551364234155,4.618254874466245,2,5,8,2,1
14534.041318815305,2,6435.40752955373,1,0.459437493461579,0.97092072108536,0,0.05419465370789713,5.028204423299762,3,5,3,4,1
5620.92979250462,1,16137.52350935136,12,0.7288907725322082,0.8778374631606956,0,0.5144925649259369,7.704068482898476,0,6,9,3,1
2637.989944325921,0,14498.672936542645,2,0.3872048178721178,0.6771337778089205,0,0.19916636296642887,1.2372436727101532,5,2,8,1,0
5728.202106488263,0,15094.763156528305,1,0.10070958018948017,0.7435518198230903,0,0.08953603767205143,3.2863726807773697,4,8,6,3,0
16028.739034896671,2,7505.837665553379,4,0.39337464164889235,0.6998672437647552,0,0.466965395285338,1.7070233817778147,4,9,8,2,1
18897.474064285143,4,20586.319898364167,2,0.15866304422793087,0.46052438785506267,2,0.23126991445458284,8.784141511391494,1,8,2,0,0
18349.72708819032,2,21157.47227592834,1,0.39085168063250963,0.2744197187451871,0,0.3621476370117565,0.7051807543770394,5,1,8,3,0
9039.445886796779,3,10803.237984234,1,0.2974252153628866,0.2850027299510297,0,0.5142173521160479,7.477041522008886,3,7,6,4,0
14863.830436268892,2,26446.985645377812,2,0.5991606670679249,0.7311678612861375,1,0.4767622483626947,4.397411656508555,3,1,6,2,1
4907.162351440151,0,19356.29417740288,6,0.3615404154984234,0.6260364483205502,0,0.23526023580175653,7.146041466836629,1,1,5,2,0
6802.676200611785,4,21419.874330233088,2,0.7055896633791784,0.5848840339691468,0,0.527783122591247,8.898952577685654,5,5,9,3,1
19771.220098204074,4,8392.463546374289,12,0.5121466810476494,0.6526088379243976,0,0.26386745297126385,3.3966231456909735,0,7,1,1,0
779.5413554808247,2,118.28789115205257,12,0.9194922785153998,0.7747862354308889,0,0.32501310203904094,2.2700139686502494,2,0,6,2,1
2338.4334133710636,3,25974.730801853075,11,0.09102543535038699,0.7483409146455335,2,0.3868522685818955,6.502185943659832,5,7,7,0,1
4969.554485639587,0,24690.489098936272,2,0.6877091886413322,0.10539640579240184,1,0.08903945151446709,9.975258322238082,3,7,9,2,0
1070.442383287124,1,3783.4374524806235,8,0.6723968775700396,0.3630350497067144,1,0.378440109957826,7.295084169289082,5,3,0,4,0
4400.861854430643,4,11285.743535193564,5,0.9506265474127007,0.2639671367840857,1,0.36757948245451116,7.956224079602991,1,5,7,0,1
13035.393560848383,2,19874.04532081862,8,0.3715518670436525,0.5382386622241452,0,0.5304219612057661,6.298572294208322,2,1,7,3,0
9560.627837738706,3,19598.114630839973,12,0.3054379697121623,0.061416082371578806,1,0.24451513014274673,3.6818345634097573,1,0,4,1,0
19692.44178815496,3,25824.47501077584,12,0.17239344421365654,0.762464047492507,1,0.1832037729042877,6.54644285888777,2,6,3,0,1
18075.03657737648,0,4294.018032899314,8,0.26528851535529363,0.10652733376272383,2,0.3120829894500465,1.2855023124284592,2,6,1,3,0
7849.073061504333,4,12955.198458775052,12,0.5018907727551386,0.2714020259106179,0,0.4280324072446617,4.888180399251045,0,2,2,0,0
6077.603818772788,0,3007.010096000101,2,0.8377129619599771,0.7827415052210476,0,0.35904183052026173,5.730582308334123,4,2,2,1,0
8663.386775596238,1,11748.897928314982,7,0.2842866034806413,0.05155998291870845,0,0.12601366959065158,9.067499870164562,4,9,5,4,0
13191.341264068367,1,551.7126230723611,9,0.15774211665739057,0.6602010685559916,0,0.24134039637837157,9.197193310782971,3,0,5,2,0
6263.3682776918395,1,26958.364646792797,12,0.2721284710741687,0.9244782717943864,1,0.08508216988777924,0.601245096802917,4,0,8,2,1
13919.201518756381,3,15858.615505177564,8,0.10092697502848458,0.6176378171877879,0,0.456629472428664,6.3188112852927025,3,1,7,1,0
9302.350522111668,4,25509.087597990376,9,0.9266954163079961,0.7126574874014109,0,0.5356215775572668,7.963907450592506,5,9,8,1,1
12369.014388317575,0,1891.1505600005764,8,0.8726241520222472,0.7922668725225469,1,0.07512015268451533,5.364484428155862,3,2,0,0,1
9876.720376409308,0,6900.997503140327,4,0.3084917169851523,0.22224632218615148,0,0.33898512007890336,0.9567015650465249,2,3,9,2,0
6831.01383015123,1,7855.4618571133,10,0.24698781593186703,0.5809639180125632,0,0.3612890183563496,2.327293134636811,3,7,0,2,0
20891.74609968637,4,11662.075689699763,7,0.9053973140649156,0.30905671603018914,2,0.2913553345507971,3.1364397106955066,1,4,3,1,1
16917.524574434858,4,24105.70453468663,9,0.0017719513209559778,0.2494953792253053,1,0.3265035546722889,6.62799410362232,5,1,4,3,0
3512.43327897873,2,11658.08042457163,9,0.6005775279913467,0.19245641508555444,1,0.44069620342254456,0.655784912664108,1,6,6,3,0
19172.061481805125,4,6219.140536425177,4,0.9160037609456705,0.5854306153027108,1,0.3160491021767297,5.496201169756079,2,7,2,4,1
10979.770762364544,4,2043.208784129176,7,0.5085574889063528,0.7945319265538051,0,0.5558086736733591,1.0893447308931403,0,2,0,1,1
19732.872878222966,0,2476.803275745355,6,0.0029669595996338893,0.8758890641884456,0,0.3474805887245551,3.9511978789042077,2,5,7,4,0
17696.888002867276,4,22825.411458233226,12,0.2188714293851557,0.4285859461418594,0,0.08948816276204667,4.255562834690626,2,9,4,1,0
9642.090346088518,4,13399.609431995326,12,0.922441593891934,0.37289900019793887,0,0.5743285633471509,4.518378535246547,4,7,4,1,1
983.0901288825241,0,21812.815547800456,3,0.017022424179829243,0.687306902100591,0,0.13074588593026326,7.1086937190324795,4,9,5,1,0
6276.56322677634,4,20500.384940734555,10,0.3947797660632014,0.7803592418523506,0,0.481452945008513,0.8119641764612806,2,5,8,2,0
12145.13561520864,0,4147.337606631708,6,0.7897447263329782,0.2533193366723966,0,0.339798127559491,2.682423206757627,1,9,1,2,0
14119.781726262167,2,4372.349232348789,8,0.8380909936850034,0.29729088421103667,1,0.45749084984804395,6.411297736666652,2,5,3,4,1
6044.585236813849,3,22684.726261480606,2,0.4776079326286701,0.5333933191509503,0,0.3323864362997501,9.43565556619328,1,7,3,0,1
3496.155592565719,0,21665.921975213976,12,0.23248375173285252,0.4443856878399437,2,0.08243361018293423,6.207974955034462,0,0,6,0,1
18451.00009118493,0,11403.11992954188,3,0.599704717686159,0.7057877330597222,0,0.25620926132925087,8.83366112606938,4,1,5,0,1
21664.64688512637,4,2414.9256736519183,8,0.2637780315573015,0.5044849909877459,1,0.3913772901222893,9.684059175293898,3,2,5,4,0
11802.338919507745,0,461.7308487837208,4,0.25526425799591634,0.11159910572258269,1,0.3958852201929726,8.83904323683862,1,6,9,4,0
4191.1046457385255,1,8715.89278890617,4,0.8075997633970131,0.16595319478810455,1,0.585174443201085,9.722068753704118,5,0,0,1,1
6354.607520166433,1,375.7459802580854,2,0.15426583529661309,0.9019088438206396,0,0.383478584105454,7.770414402971596,1,3,8,4,0
895.3995457705348,2,6979.171371000732,11,0.005521478401990798,0.22739836482992892,0,0.20754152226778227,8.871563799455572,0,2,6,2,0
20157.42434105073,0,12643.072132319023,10,0.3367752170058491,0.050086091417900214,0,0.0738840195450042,4.914515398629263,4,7,2,4,0
3031.6482821380346,4,3730.3313828274304,12,0.49097395499502994,0.7314545582872253,1,0.4836283606126256,3.4543906325808846,5,6,9,3,1
12895.104223556451,4,3217.904959163233,1,0.7050803918953237,0.6840111438446408,0,0.5391097510554876,9.997106298144672,4,0,3,1,1
6392.187244774929,3,26903.479327990222,7,0.7811152576042886,0.6000760186548199,0,0.3875009222046477,0.9775990400638157,5,8,0,2,1
12414.82705408956,2,17605.553867784387,4,0.6635192111336301,0.5022561544647606,0,0.31530731481133806,9.58198642801197,5,3,1,0,0
14505.53834956508,4,28040.225034207164,6,0.6265088803169266,0.9695803540468195,0,0.523542584745546,4.308743000510661,4,6,5,3,1
18339.448779704835,3,10440.202297191809,8,0.665748722319435,0.11983229591845335,0,0.1821958434700089,0.22383311367265235,1,5,6,4,1
4938.057342852969,4,20346.63362614198,11,0.271526517581099,0.5101627825781501,1,0.26930264599346276,8.030164299227874,4,2,4,3,0
736.4103161573303,3,6220.281071191533,7,0.3823613229645678,0.5640449434700436,1,0.32921110482105,4.442166875356443,4,5,1,0,0
3443.0410464793563,1,18588.375486670244,7,0.6164365009995645,0.022492918380839333,0,0.07715493928448725,7.986861333835974,3,6,6,1,0
19850.40079973426,1,3974.613327298534,6,0.06557066035397285,0.4119924248043385,1,0.4287184473342777,0.44816470465462666,1,4,6,1,0
19288.636667594077,4,162.2111113709442,11,0.29532535006785565,0.7828021253886411,0,0.15370792639940856,9.741465017941914,1,9,2,1,0
13344.381696661629,2,27952.800862146414,4,0.40641894475765306,0.47109875524293243,1,0.23323425174296974,6.710379547672568,5,3,0,3,0
13411.112499323548,0,16691.34184763876,4,0.533440682853936,0.8752784497909168,0,0.2779710476466157,0.4799618124894389,5,5,0,2,0
14798.288502744494,2,27815.52581718298,9,0.4864821073609611,0.6447989318894592,1,0.4011806812879461,0.04646776240027406,4,9,7,4,1
4270.482490404166,2,10081.562558691954,11,0.7181318781539937,0.7660853640498742,0,0.08601622084911181,5.940015794594683,2,7,6,0,1
20159.856837386636,0,9900.803467936528,5,0.4734266754164611,0.80448013519236,0,0.23747395521449455,9.764992988602613,4,6,3,3,0
9503.566285179571,1,12079.584553013648,9,0.9041299838249889,0.6895002394401333,0,0.20089895505983513,5.2399948955331315,1,2,3,0,1
8737.478357364196,1,21210.62542034923,11,0.38031834215241733,0.7493806600263511,0,0.050835682161040466,3.5389438091756653,1,1,0,3,0
11656.730663581007,0,17017.67816216661,12,0.5253717061761564,0.6953105398212477,0,0.4304093926701294,9.38925935534004,3,9,0,4,1
1509.7682856636834,3,27768.111722263628,9,0.0032103896020267975,0.5504637484536232,2,0.17976421473571946,9.839536123938018,0,4,0,3,0
4075.092428255707,2,860.6829438599367,4,0.31047795644618936,0.566532965595433,0,0.141541099616427,7.844848062690377,4,8,7,1,0
16367.722753166965,4,21275.05854537884,2,0.8665729773139923,0.1898847826368013,0,0.4888808945039649,7.179147539496814,0,9,1,3,0
2280.171360390219,1,9976.797912059974,2,0.3335763945962916,0.8274392333790569,1,0.07155906887183308,0.020637023951489697,5,4,6,3,0
13467.770353527347,4,5488.986189371989,9,0.253186333332462,0.3121373137718988,0,0.545131971238575,3.136826529872775,4,9,9,4,0
5775.005858148401,0,15360.82911335096,9,0.5435369624422216,0.5357368824653311,0,0.4277959142671253,9.251762448958077,3,0,6,1,0
8869.855701902496,4,15201.40714698188,3,0.07873009844207246,0.24954555794251598,0,0.1444604910816777,3.681358078438776,5,8,6,4,0
6706.915340570047,4,4196.62975778401,5,0.5316051316503992,0.6958649791062275,1,0.2425566646266447,3.3457957012573534,0,1,4,0,1
8146.963403996407,2,6136.692078373407,5,0.3036657982421883,0.9751689521839356,1,0.5724907225901836,5.371806562155163,2,1,5,3,1
15959.486961461278,0,12304.12348055649,2,0.38310288987438756,0.8019402346474074,2,0.39036452022318296,4.4778636139651775,4,5,7,4,1
6888.116885898263,4,12323.461230530229,2,0.7913650043371449,0.6190954818875669,0,0.3847947002886035,8.587978789329092,4,2,3,2,1
12677.69976638329,1,9594.988374628572,10,0.6619640186141184,0.5675065337421009,0,0.40918910066195846,0.8169606864222345,3,4,2,2,0
10735.083647280642,0,4541.50003014843,12,0.44610609312384286,0.48977125735292903,1,0.30450576554050646,6.587493528112186,4,4,1,2,1
14768.930055296934,1,230.7730051192877,1,0.5775163130849394,0.20497143176360022,1,0.14201687725383128,6.9719018716126415,3,2,3,4,0
20641.839395482297,3,29110.028366597817,2,0.7668587553202292,0.3480100518442455,2,0.13299011139933017,8.801127624996187,4,7,0,3,1
16250.30009002038,4,28310.626968147415,11,0.7457837451961883,0.4063940741713006,0,0.42802085440837434,4.157844044467193,4,2,3,2,0
5121.21813970127,0,14561.146337366443,7,0.1853217105511784,0.9445690748410104,0,0.5361677251723773,2.9500534361949837,5,5,3,1,1
1170.4374038176204,1,29852.04742292267,1,0.30091922199920473,0.42558285403601237,0,0.21511598765836942,6.2656086236764486,5,9,8,2,0
6138.67695244624,4,20242.264490389072,1,0.34823693096602526,0.586190354795926,0,0.32687196343182334,7.249250698700585,2,4,9,2,0
13294.175510055478,2,2158.840374465492,9,0.18754229000500444,0.9224245406117588,0,0.5957308139631652,1.709792766425574,1,6,8,3,0
1605.6549899113825,1,3619.7741525705583,2,0.012161454006304195,0.5184264078113431,0,0.19143865799048448,1.5816362469901535,4,5,5,2,0
11171.874314826582,1,27491.714231702168,11,0.1739672687888122,0.2514497798640344,0,0.2646176607054169,2.6360314037194343,5,8,2,2,0
13332.121251713119,3,18938.56084427389,4,0.8082443270814872,0.38100610659807754,1,0.24993687783218582,2.4791732075880413,4,1,9,3,1
7686.243652564658,2,25311.1904370548,11,0.5459204513924711,0.3755392004527829,0,0.06792220988777578,7.506541067935286,0,9,8,2,0
17074.61238053517,3,26958.262524051945,3,0.34165802698718084,0.7147175647021545,0,0.33023433569125354,5.307025975215673,3,5,5,4,0
2791.862442376094,2,13493.466137343345,11,0.6083444456294648,0.29612073046002585,2,0.16477283757591243,5.477908533707269,4,9,8,1,1
2115.462307319888,1,1550.9259521431218,4,0.7398341253467917,0.7302885777603942,0,0.12072867837950733,0.14702165947224732,2,9,9,4,0
16156.058258377472,3,5729.582432029929,11,0.35442778302086264,0.8892427118867257,0,0.4407287996601305,9.942575243811199,5,4,8,2,1
11153.063298433266,4,2090.501224342809,11,0.46607484153497447,0.33607301171371184,1,0.4711682440947211,8.297900775005576,4,8,3,1,0
15300.651523196324,2,5743.321386385369,7,0.06421321667011559,0.13534110024576906,0,0.5388903442557422,4.436644958707415,5,1,2,0,0
9848.787779980545,1,12374.934501030717,10,0.5970905362124792,0.6385543509686428,1,0.5637728160750464,0.6688221923990556,3,7,0,1,0
